,0,1
6896,"35.60168879,139.43494079",小野路
6897,"35.60263720,139.44537320",別所
6898,"35.60467902,139.44484980",中村
6899,"35.61416725,139.43771751",豊ヶ丘四
6900,"35.61415978,139.44263417",南瓜生
6901,"35.61630970,139.44245610",瓜生
6902,"35.62308753,139.43722583",貝取北センター
6903,"35.62663471,139.43801811",貝取神社東
6904,"35.62570940,139.44228376",貝取
6905,"35.62677443,139.44935153",諏訪二
6906,"35.62364704,139.45852489",諏訪四
6907,"35.62035453,139.45185856",諏訪南公園
6908,"35.61909619,139.44556062",永山五
6909,"35.62190815,139.45068790",都民銀行前
6910,"35.62843780,139.46536781",連光寺
6911,"35.58901120,139.47938464",平和台入口
6912,"35.59447856,139.48091741",平和台北
6913,"35.59285217,139.47530021",鶴川六
6914,"35.61575074,139.48913416",平尾浄水場
6915,"35.61164868,139.48965613",平尾小
6916,"35.60949743,139.48885028",平尾団地
6917,"35.59443054,139.44899473",五反田
6918,"35.59663637,139.44274140",新屋敷
6919,"35.61093448,139.49297671",台原
6920,"35.62717870,139.49332709",駒沢学園
6921,"35.62022484,139.48873413",読売カントリークラブ前
6922,"35.61225552,139.48677724",上平尾
6923,"35.62197453,139.48660359",天神前
6924,"35.62585792,139.48665258",稲城第二小
6925,"35.59323538,139.48308939",第二公園前
6926,"35.59251583,139.48181149",平和台坂上
6927,"35.59197605,139.48386805",平和台幼稚園前
6928,"35.59354309,139.47589918",東平
6929,"35.58929184,139.43666424",都立野津田高
6930,"35.59233768,139.43451474",野津田高入口
6931,"35.59515888,139.45231588",下堤
6932,"35.59381182,139.45592322",岩子山
6933,"35.59802327,139.43970546",小野神社前
6934,"35.59923063,139.46782319",真光寺中入口
6935,"35.62092666,139.43733056",とちのき公園入口
6936,"35.61678136,139.43733511",貝取二
6937,"35.61727217,139.44742028",永山高
6938,"35.62574239,139.45522117",諏訪三
6939,"35.62754109,139.45979461",聖ヶ丘小
6940,"35.59693376,139.47141837",広袴中央
6941,"35.59958016,139.43735330",中宿
6942,"35.62595302,139.46659446",若葉台四
6943,"35.62556689,139.46763251",若葉台小西
6944,"35.62442101,139.46873438",稲城第六中
6945,"35.62121621,139.47001709",若葉台三
6946,"35.62111415,139.47516573",若葉台二
6947,"35.62272919,139.47701088",若葉台一
6948,"35.61000881,139.43446672",恵泉女学園大入口
6949,"35.62403220,139.46577332",稲城台病院入口
6950,"35.62546096,139.47977637",上谷戸大橋南
6951,"35.62785793,139.46914835",ビューコート若葉台前
6952,"35.61743744,139.44995362",永山いちょう通り
6953,"35.62268304,139.44972077",永山けやき坂
6954,"35.62374915,139.45435701",中諏訪
6955,"35.61324263,139.43514245",豊ヶ丘福祉館
6956,"35.61163658,139.43793347",豊ヶ丘六
6957,"35.61366428,139.44015648",貝取五
6958,"35.61728948,139.43981302",貝取こぶし館
6959,"35.61918669,139.44103415",南貝取小
6960,"35.59529921,139.44553565",サンシティ町田
6961,"35.60632491,139.46598966",真光寺公園
6962,"35.60482847,139.46678230",真光寺緑地入口
6963,"35.60306809,139.46781771",真光寺会館入口
6964,"35.60080922,139.46691876",鶴川台中央
6965,"35.59103321,139.48309183",平和台坂上
6966,"35.58772630,139.48364371",能ヶ谷神社下
6967,"35.58789995,139.48603120",千都の杜中央
6968,"35.58719455,139.48824563",悠々園前
6969,"35.61985493,139.44278211",瓜生緑地
6970,"35.61517647,139.44493576",瓜生通
6971,"35.61521718,139.44700907",永山五南
6972,"35.62566093,139.43452361",豊ヶ丘北公園
6973,"35.62304826,139.43597060",豊ヶ丘二東
6974,"35.62412108,139.43924714",北貝取小
6975,"35.62440552,139.44259836",貝取北公園東
6976,"35.62646340,139.44594984",こぐま保育園
6977,"35.62596886,139.46163388",多摩東公園
6978,"35.62586991,139.46413548",天王橋
6979,"35.62480886,139.46350746",稲城台病院北
6980,"35.62690832,139.46990330",若葉台公園入口
6981,"35.62173138,139.47873097",坂浜戸隠
6982,"35.61576629,139.48720990",浄水場入口
6983,"35.61573167,139.48109929",稲城第二中前
6984,"35.61774883,139.47980985",若葉総合高前
6985,"35.60802578,139.49144238",平尾住宅東
6986,"35.60880199,139.48411247",平尾住宅21号棟
6987,"35.61107366,139.48558705",平尾住宅8号棟前
6988,"35.61591056,139.48480404",正吉苑前
6989,"35.62750516,139.47385964",若葉台公園
6990,"35.62115086,139.44614507",瓜生小
6991,"35.62789849,139.48069659",長峰二
6992,"35.62705747,139.48424492",坂浜診療所前
6993,"35.62730775,139.48596675",鶴巻
6994,"35.61256909,139.49030261",丸山公園下
6995,"35.61226717,139.49360901",文化センター・ふれんど平尾
6996,"35.61115288,139.49570105",山王橋公園
6997,"35.61062647,139.49509473",ひらお苑入口
6998,"35.62010658,139.44279277",南貝取
6999,"35.59127679,139.43515909",南多摩整形外科
7000,"35.62807244,139.42115182",滝谷戸
7001,"35.63005632,139.42527823",グリーンコープ前
7002,"35.63137307,139.42893856",愛宕四
7003,"35.63470578,139.40575377",谷津入
7004,"35.63004618,139.37762225",殿ヶ谷戸
7005,"35.64554195,139.38911370",平山一
7006,"35.64408998,139.39882480",上程久保
7007,"35.64917839,139.37619263",平山保育園
7008,"35.64736834,139.38053417",平山城址公園駅
7009,"35.64680660,139.38436396",平山五
7010,"35.65273758,139.37679642",東平山三
7011,"35.65147469,139.38096500",平山橋
7012,"35.65455565,139.37925470",豊田三
7013,"35.65890222,139.37218310",旭が丘
7014,"35.66187205,139.37523988",多摩平三
7015,"35.66249237,139.37953902",交番前
7016,"35.66387539,139.38370473",浄水場前
7017,"35.66711590,139.37741135",市立病院入口
7018,"35.66829987,139.38515797",泉塚
7019,"35.66585615,139.38529231",多摩平の森
7020,"35.66878987,139.38886842",多摩平七
7021,"35.63054920,139.41460922",大塚公園
7022,"35.63070384,139.42300300",山根入
7023,"35.63381789,139.42370987",鹿島
7024,"35.63466100,139.42811133",愛宕団地
7025,"35.63513794,139.43257404",愛宕神社
7026,"35.64898150,139.40380316",多摩動物公園駅
7027,"35.64940463,139.41842940",百草センター
7028,"35.63941466,139.42154505",帝京大入口
7029,"35.62976306,139.40216282",由木堀の内
7030,"35.64419667,139.43250712",多摩第二小
7031,"35.62810605,139.39166647",大竹橋
7032,"35.64558155,139.43509464",和田
7033,"35.63233164,139.49192475",宮の台
7034,"35.62862692,139.48987974",駒沢学園入口
7035,"35.65082887,139.44276985",桜ヶ丘診療所
7036,"35.65123466,139.44650836",聖蹟桜ヶ丘駅
7037,"35.63493828,139.44563403",永山橋
7038,"35.64872230,139.43694989",宝蔵橋
7039,"35.65067225,139.43716408",一の宮
7040,"35.59915728,139.38169739",多摩境通り北
7041,"35.58692923,139.43903050",神学校
7042,"35.65130282,139.44021877",一の宮ストアー
7043,"35.61083914,139.29535048",公会堂前
7044,"35.61641969,139.24820227",大平
7045,"35.61848992,139.26080779",山下
7046,"35.62524843,139.26382975",込縄橋
7047,"35.60570781,139.30500661",境橋
7048,"35.60956577,139.29907930",水の口
7049,"35.61385855,139.29706101",法政大
7050,"35.62141504,139.26299306",梅の木平
7051,"35.60768141,139.30119255",円林寺前
7052,"35.61263257,139.29104304",大戸橋
7053,"35.62591973,139.31962958",みなみ野五北
7054,"35.60570184,139.31660295",相原十字路
7055,"35.60653203,139.32030013",開都
7056,"35.60446486,139.33170374",相原
7057,"35.62514174,139.33831322",御殿峠
7058,"35.60079730,139.35495045",堂の前
7059,"35.60022350,139.36044409",田端
7060,"35.59793865,139.36629074",坂本橋
7061,"35.59666437,139.36951037",片所
7062,"35.60262382,139.34885365",久保ヶ谷戸
7063,"35.60149151,139.35275850",三ツ目
7064,"35.61410026,139.34240596",鑓水
7065,"35.61157506,139.36818494",児童公園
7066,"35.61298103,139.36915137",三徳プラザ前
7067,"35.62065075,139.34102362",自然公園前
7068,"35.60544225,139.32389232",相原小前
7069,"35.60472192,139.32696450",諏訪神社前
7070,"35.60580396,139.34341196",坂下
7071,"35.59574871,139.37168366",御嶽堂
7072,"35.60777871,139.35699040",鑓水中学入口
7073,"35.60743658,139.36267442",都営住宅西
7074,"35.61410853,139.37155224",宮上中
7075,"35.60920306,139.36517963",都営住宅東
7076,"35.61038731,139.36706379",パークフィーネ前
7077,"35.60160037,139.36705482",多摩境駅
7078,"35.60524069,139.30996643",根岸
7079,"35.63514274,139.29111913",東上館
7080,"35.63227462,139.27071501",高尾山口
7081,"35.62918234,139.28052263",拓殖大
7082,"35.63101050,139.28769796",北館ヶ丘
7083,"35.63172605,139.28991005",医療センター
7084,"35.63470236,139.28770441",上館
7085,"35.63516089,139.29469377",明神橋
7086,"35.63853070,139.28732880",狭間町
7087,"35.64155932,139.28241031",高尾駅南口
7088,"35.63490395,139.33883022",片倉
7089,"35.63905632,139.33948210",片倉駅入口
7090,"35.64291071,139.33878442",片倉城址
7091,"35.64644385,139.33688984",子安坂上
7092,"35.65209617,139.33330557",万町一
7093,"35.65533197,139.33287685",万町
7094,"35.65987248,139.33475444",横山町三
7095,"35.65852907,139.33333192",南町
7096,"35.65967884,139.33940619",横山町
7097,"35.65793415,139.34253773",京王八王子駅
7098,"35.66655515,139.34099645",八王子郵便局
7099,"35.63143612,139.33832609",片倉高入口
7100,"35.64507048,139.35362128",北野駅北口
7101,"35.65138148,139.33363184",万町二
7102,"35.65642322,139.33929495",八王子駅北口
7103,"35.61020117,139.35704639",水甫緑地
7104,"35.61091500,139.35937826",鑓水公園
7105,"35.60979666,139.36097250",鑓水二中央
7106,"35.60757186,139.36057989",鑓水住宅入口
7107,"35.63412116,139.30605601",館事務所
7108,"35.61269062,139.28750464",上大戸
7109,"35.54661428,139.75333103",空港入口
7110,"35.56477313,139.74705852",森ヶ崎
7111,"35.55149487,139.74778851",穴守稲荷
7112,"35.55068967,139.75252067",穴守橋
7113,"35.54752643,139.75301701",天空橋駅
7114,"35.54595976,139.75807155",羽田空港二
7115,"35.54793865,139.74821489",弁天橋
7116,"35.55082245,139.78810377",羽田空港第2ターミナル
7117,"35.54978072,139.77168391",トンネル西口
7118,"35.54548592,139.76235234",空港二交差点
7119,"35.58052442,139.70141866",本門寺裏
7120,"35.54714481,139.72488617",羽田上田
7121,"35.54769014,139.72698787",本羽田一
7122,"35.54821368,139.73011818",本羽田二
7123,"35.54948641,139.73321141",萩中
7124,"35.54784942,139.73349227",本羽田三
7125,"35.54928160,139.73668584",萩中公園前
7126,"35.54867974,139.74507509",六間堀
7127,"35.55183359,139.74591580",羽田車庫
7128,"35.55564591,139.72052157",南蒲田三
7129,"35.55835502,139.72068835",蒲田警察署
7130,"35.55977098,139.72258337",京急蒲田
7131,"35.56224355,139.71681482",JR蒲田駅東口
7132,"35.56185842,139.72065507",蒲田五
7133,"35.55996195,139.73812374",仲糀谷
7134,"35.56353194,139.74100779",前の浦
7135,"35.58424928,139.70387301",馬込中前
7136,"35.56349844,139.69665407",矢口小
7137,"35.54660922,139.73622495",都南小
7138,"35.57495201,139.69858448",池上警察署
7139,"35.57060115,139.69637952",千鳥二
7140,"35.56797698,139.69614999",池上八
7141,"35.57834427,139.70029485",池上橋
7142,"35.55994518,139.69713218",多摩川大橋
7143,"35.55883440,139.71831812",蒲田郵便局前
7144,"35.56099499,139.71965162",蒲田四
7145,"35.55233743,139.71908766",東六郷一
7146,"35.54551176,139.71917366",南六郷三
7147,"35.55184126,139.72274302",七辻通り
7148,"35.55024093,139.72497187",出雲小
7149,"35.54621869,139.72153941",六郷水門前
7150,"35.56388158,139.73723237",北糀谷
7151,"35.55685266,139.73901562",南糀谷
7152,"35.55241376,139.74035207",大鳥居
7153,"35.54589966,139.74091101",大師橋下
7154,"35.56368975,139.74341490",第四小
7155,"35.56406911,139.74621149",森ヶ崎十字路
7156,"35.54996812,139.72858254",蒲田女子高
7157,"35.54913309,139.74092757",羽田特別出張所
7158,"35.54454907,139.71622788",六郷小
7159,"35.54040559,139.70992546",六郷橋
7160,"35.54129392,139.71269621",東六郷三
7161,"35.57949257,139.49840174",下三輪入口
7162,"35.57662016,139.49891177",三輪
7163,"35.57542270,139.49823090",妙福寺前
7164,"35.51883591,139.46478941",町谷
7165,"35.53255397,139.46114416",金森
7166,"35.52941186,139.46257728",市営住宅入口
7167,"35.53700458,139.45551391",南橋
7168,"35.53409154,139.45941480",金森二
7169,"35.54158432,139.45288411",原町田三
7170,"35.54091314,139.45859010",熊野神社前
7171,"35.54409800,139.45141137",原町田四
7172,"35.54262086,139.46332930",高瀬橋
7173,"35.50609021,139.47494578",大ヶ谷戸
7174,"35.50454380,139.47327179",円成寺前
7175,"35.51930361,139.47206566",ニチパック前
7176,"35.52074231,139.46847140",学校前
7177,"35.52580899,139.46610675",金森四
7178,"35.52383275,139.46827541",南農協前
7179,"35.53906901,139.47359248",南成瀬
7180,"35.54273575,139.47632418",奈良谷戸入口
7181,"35.54301405,139.46660350",鞍掛
7182,"35.54388830,139.44413817",町田バスセンター
7183,"35.54098338,139.44857428",町田ターミナル
7184,"35.52198688,139.47036826",町谷原
7185,"35.52782149,139.46407104",南中前
7186,"35.53854829,139.45371125",三塚
7187,"35.54314385,139.47197905",成瀬高前
7188,"35.54332001,139.47374550",成瀬高入口
7189,"35.54309449,139.47045397",成瀬会館前
7190,"35.53841189,139.48014439",山村
7191,"35.53751255,139.48267369",吹上
7192,"35.53614831,139.47277390",成瀬駅
7193,"35.51124036,139.46993286",南町田駅
7194,"35.51452146,139.47459820",小川原
7195,"35.56764872,139.42291100",木曽
7196,"35.57603539,139.41543245",下根岸
7197,"35.58578928,139.39502288",常盤
7198,"35.58437745,139.40097624",中常盤
7199,"35.55463166,139.42772475",木曽都営入口
7200,"35.55309535,139.42841662",桧台入口
7201,"35.56414850,139.42595803",三家
7202,"35.56490167,139.42234875",上横町
7203,"35.56258277,139.42146272",境川団地
7204,"35.56481900,139.41988010",横町
7205,"35.56972879,139.41640052",忠生高前
7206,"35.56777796,139.41782089",木曽南団地
7207,"35.57244030,139.42036302",忠生公園入口
7208,"35.57399688,139.41938191",上宿
7209,"35.58275333,139.42368265",図師大橋
7210,"35.58183319,139.40834654",桜美林学園
7211,"35.58478868,139.40618315",唐沢
7212,"35.57703896,139.41368106",根岸
7213,"35.57255006,139.43300623",山崎団地
7214,"35.57451453,139.43317260",北二号
7215,"35.58482950,139.43180481",並木
7216,"35.57805405,139.40563698",矢部八幡前
7217,"35.58059744,139.40591594",矢部
7218,"35.58292398,139.40357073",下常盤
7219,"35.58047136,139.40871322",桜美林学園東
7220,"35.57892531,139.40706387",桜美林学園前
7221,"35.58123794,139.41769468",馬駈
7222,"35.58326210,139.42741915",図師
7223,"35.56712773,139.42520379",木曽入口
7224,"35.56231028,139.42779142",木曽住宅
7225,"35.55883458,139.42444699",境川団地中央
7226,"35.55660180,139.42626718",境川団地入口
7227,"35.56785230,139.43051687",山崎団地入口
7228,"35.55874023,139.43150271",滝の沢
7229,"35.55122187,139.43127716",森野六
7230,"35.57874167,139.40940603",忠生都営住宅前
7231,"35.57285910,139.41385459",淡島公園入口
7232,"35.57555134,139.41005195",根岸町内会館入口
7233,"35.57766340,139.40683466",日向根トンネル
7234,"35.54983129,139.43405556",森野五
7235,"35.55089870,139.45226920",協同住宅
7236,"35.54854373,139.43660163",妙延寺
7237,"35.55001035,139.45067380",中町三
7238,"35.54610105,139.44064668",市民ホール前
7239,"35.55202213,139.44003281",森野三
7240,"35.55386944,139.45703463",南大谷都営前
7241,"35.57139813,139.44940301",藤の台団地
7242,"35.57464257,139.43752837",北一号
7243,"35.54948304,139.47362547",成瀬台入口
7244,"35.55249817,139.47891774",成瀬台二
7245,"35.55945963,139.47824607",成瀬台
7246,"35.54492236,139.47353640",中村
7247,"35.57323651,139.48880664",鶴川緑山住宅
7248,"35.57448062,139.49163889",ゆりの木通り
7249,"35.57187107,139.49101952",けやき通り
7250,"35.57990656,139.48953605",上三輪クラブ前
7251,"35.58356268,139.47654902",上能ヶ谷
7252,"35.54859735,139.47205284",観性寺前
7253,"35.54918271,139.48086606",しあわせ野
7254,"35.55428877,139.47867790",野村住宅中央
7255,"35.58244096,139.49203145",第一住宅
7256,"35.58446843,139.47282277",金井入口
7257,"35.54552253,139.45018931",原町田五
7258,"35.54886208,139.44866718",消防署前
7259,"35.55044185,139.43842058",第四小前
7260,"35.56761186,139.43559700",山崎団地センター
7261,"35.57062737,139.43858410",給水塔前
7262,"35.54937319,139.47741823",ポプラヶ丘前
7263,"35.58053241,139.49616521",鶴川高前
7264,"35.58349296,139.48196589",鶴川駅
7265,"35.57498654,139.48809142",三輪中央公園前
7266,"35.58512885,139.48647528",妙行寺前
7267,"35.58531133,139.49009668",藤の木
7268,"35.55487581,139.43672163",市民病院前
7269,"35.57110712,139.49346107",鶴川女子短期大
7270,"35.57473551,139.49562463",廣慶寺前
7271,"35.58376381,139.48054328",鶴川駅西口
7272,"35.57233839,139.44313156",今井谷戸
7273,"35.55723856,139.43385868",浄水場前
7274,"35.56369650,139.46318820",玉川学園前駅
7275,"35.56069295,139.46160399",小田急住宅前
7276,"35.54359404,139.44796991",町田バスセンター
7277,"35.50325465,139.47150131",坂下
7278,"35.62093569,139.63079626",瀬田
7279,"35.61635419,139.62775039",身延山別院
7280,"35.62437644,139.63779128",用賀一
7281,"35.62286000,139.63503912",玉川台区民センター
7282,"35.62582646,139.64120648",桜町高前
7283,"35.62724900,139.64452173",深沢八
7284,"35.61149863,139.62770870",二子玉川駅
7285,"35.61334181,139.62712277",二子玉川
7286,"35.58686730,139.70601736",西馬込駅前
7287,"35.59253097,139.71026676",馬込橋
7288,"35.59558403,139.71169549",馬込駅前
7289,"35.60557903,139.71365431",中延駅前
7290,"35.62253753,139.74068630",品川車庫
7291,"35.62867957,139.74487632",食肉市場
7292,"35.62338897,139.72234034",大崎広小路
7293,"35.58966769,139.70808448",馬込坂下
7294,"35.61524057,139.71669645",戸越銀座
7295,"35.61257355,139.71570648",戸越三
7296,"35.62627964,139.72410247",五反田駅
7297,"35.62013161,139.74314656",東品川一
7298,"35.62048633,139.74630654",天王洲橋
7299,"35.62467453,139.74505566",品川車庫入口
7300,"35.60215658,139.71299948",荏原営業所
7301,"35.63062179,139.65437442",新町一
7302,"35.63116239,139.65648031",駒沢
7303,"35.64211082,139.66975849",三軒茶屋
7304,"35.65646738,139.63784314",赤堤小前
7305,"35.62850349,139.64780473",新町消防署前
7306,"35.62932206,139.65022159",深沢小前
7307,"35.63331261,139.66111943",駒沢大学駅前
7308,"35.64725278,139.67791982",三宿
7309,"35.64496084,139.67380180",昭和女子大
7310,"35.63555142,139.66446822",上馬
7311,"35.65689005,139.62879395",桜上水二
7312,"35.63876827,139.66721387",中里
7313,"35.65001803,139.68306227",池尻
7314,"35.66131022,139.62420291",八幡山一
7315,"35.65890142,139.62411542",船橋六
7316,"35.66279775,139.62267761",上北沢二
7317,"35.65680784,139.63189769",経堂小前
7318,"35.65704091,139.62326452",船橋交番北
7319,"35.65242156,139.68806581",大橋
7320,"35.65589537,139.69490370",道玄坂上
7321,"35.65803115,139.70089721",渋谷駅西口
7322,"35.59300982,139.74022583",大井競馬場
7323,"35.65101708,139.68493945",池尻大橋駅
7324,"35.78575305,139.74839444",鹿浜五
7325,"35.77206486,139.87568005",金蓮院入口
7326,"35.67918695,139.76834472",東京駅八重洲南口
7327,"35.68385229,139.76978041",東京駅日本橋口
7328,"33.10838577,139.78075338",八高
7329,"33.12750614,139.80306630",倉の坂
7330,"33.12494842,139.80287485",第二保育園
7331,"33.12197970,139.80261214",三根郵便局前
7332,"34.20219142,139.15346923",多幸湾
7333,"34.20230097,139.15280323",キャンプ場入口
7334,"35.68064474,139.76882672",東京駅
7335,"35.66004383,139.49606750",中央道府中
7336,"35.54673690,139.78996609",羽田空港新国際線ターミナル
7337,"35.65855076,139.69873948",渋谷エクセルホテル東急
7338,"35.54891593,139.78459618",羽田空港第1ターミナル
7339,"35.55082245,139.78810377",羽田空港第2ターミナル
7340,"35.54705040,139.78967214",羽田空港国際線ターミナル
7341,"35.54891593,139.78459618",羽田空港第1ターミナル
7342,"34.37138683,139.25900614",新島高校正門前
7343,"35.57906733,139.75990857",大田市場事務棟
7344,"35.79365156,139.75925167",加賀中入口
7345,"35.78162347,139.88139308",高須
7346,"35.62465435,139.51580075",よみうりランド
7347,"35.65642322,139.33929495",八王子駅北口
7348,"35.78897140,139.36871916",坊
7349,"35.77079184,139.59772789",大泉町三
7350,"35.64643380,139.41807460",百草団地
7351,"35.64943456,139.42544131",南百草
7352,"35.64826095,139.42726618",倉沢
7353,"35.64549811,139.43211392",並木橋
7354,"35.65306934,139.40871725",中程久保
7355,"35.65417409,139.41538854",高幡台団地
7356,"35.65080250,139.42068685",百草園住宅
7357,"35.65360547,139.42283957",三沢台小
7358,"35.65560123,139.41082458",下程久保
7359,"35.65629438,139.42513356",三沢台
7360,"35.65789571,139.42460910",三沢台下
7361,"35.65919332,139.42159956",京王変電所
7362,"35.65687020,139.43141904",百草園駅
7363,"35.65847467,139.41329327",高幡十字路
7364,"35.66156490,139.41344101",高幡不動駅
7365,"35.65896562,139.41694794",三沢
7366,"35.66346431,139.40765905",南平
7367,"35.66567774,139.40770396",高幡橋
7368,"35.66850076,139.40499253",町屋
7369,"35.66301010,139.38937571",東豊田
7370,"35.65733075,139.40180596",南平二
7371,"35.65524935,139.40045169",みなみが丘
7372,"35.65530562,139.39914624",南平台
7373,"35.65761846,139.39581098",一番橋通
7374,"35.66097833,139.39183323",一番橋
7375,"35.65855777,139.40566978",鹿島台
7376,"35.66393959,139.37914790",第二中
7377,"35.65922116,139.39393317",七生中
7378,"35.66007529,139.38130645",豊田駅北口
7379,"35.62877755,139.38332933",由木中央小
7380,"35.65014282,139.42303454",百草台住宅東
7381,"35.64428889,139.42429944",帝京大北
7382,"35.62919043,139.41340593",松が谷小
7383,"35.63341769,139.43337235",東愛宕中
7384,"35.66637580,139.37394829",コニカミノルタ南門
7385,"35.66774868,139.38090211",多摩平第一公園
7386,"35.65713990,139.39809266",北野街道口
7387,"35.63398195,139.42088068",大塚橋
7388,"35.65092472,139.43505759",高等部入口
7389,"35.64698251,139.43079248",北和田
7390,"35.66616773,139.39132703",吹上
7391,"35.63899007,139.40345256",中央大
7392,"35.66890023,139.39086363",神明野鳥の森公園
7393,"35.66798472,139.40825080",宮
7394,"35.65073038,139.40688637",程久保
7395,"35.64156844,139.43137786",和田中
7396,"35.65153906,139.43179537",東電学園
7397,"35.66467721,139.41788674",南新井
7398,"35.66837893,139.42042218",日野高
7399,"35.63453430,139.37809793",南陽台中央
7400,"35.63491452,139.38056338",夾竹桃公園
7401,"35.63609445,139.38397770",東京薬科大
7402,"35.63777805,139.38878783",東京薬科大東
7403,"35.64144158,139.38794424",平山城址公園入口
7404,"35.64353566,139.38738101",平山二
7405,"35.63381100,139.39165068",帝京大学中高北
7406,"35.62858274,139.39771115",堀之内二
7407,"35.64454897,139.41981612",帝京大構内
7408,"35.64513774,139.41916983",百草団地南
7409,"35.62893774,139.41170790",松が谷高
7410,"35.62868893,139.38920452",帝京大学中高
7411,"35.64467241,139.38784156",奥山橋
7412,"35.64115605,139.38647456",平山台小
7413,"35.64686190,139.38349803",平山六
7414,"35.64785064,139.39100915",たちばな公園
7415,"35.64692262,139.39188646",平山三東
7416,"35.64881537,139.39166521",むじな谷戸公園
7417,"35.64982520,139.39292762",七曲り公園
7418,"35.65866262,139.37526771",富士町
7419,"35.65805450,139.43081698",百草園駅北
7420,"35.65927871,139.42721156",落川
7421,"35.66052599,139.42518338",金田
7422,"35.66078148,139.42708201",金田公園
7423,"35.66171028,139.42498454",みさわ保育園北
7424,"35.66238065,139.42629052",落川通西
7425,"35.66158386,139.42332939",第八小学校西
7426,"35.66154789,139.42080542",ねんも公園北
7427,"35.66341369,139.41695142",高幡北
7428,"35.64288433,139.37602841",日生自治会館
7429,"35.64185209,139.37746205",日生団地
7430,"35.64077493,139.37577521",NEC団地東
7431,"35.63936872,139.37488719",ヒルサイドテラス前
7432,"35.64010408,139.37367334",日本邸宅団地
7433,"35.64171856,139.37482569",NEC団地北
7434,"35.65142886,139.38975176",都営平山四アパート
7435,"35.64520951,139.38532949",平山三
7436,"35.64852876,139.38709928",第二幼稚園入口
7437,"35.65109000,139.38810895",平山東公園
7438,"35.66897683,139.40065434",神明坂下
7439,"35.65572032,139.40212386",みなみが丘上
7440,"35.65599742,139.40456556",鹿島台上
7441,"35.66092264,139.40711344",南平一
7442,"35.66972833,139.40702242",上田
7443,"35.65188489,139.42140379",百草台公園
7444,"35.63914822,139.43078447",地蔵堂
7445,"35.63862251,139.43252487",こうしん塚通
7446,"35.63279942,139.37449071",南陽台商店街
7447,"35.64610861,139.37286428",滝合小入口
7448,"35.64612599,139.37588356",滝合橋西
7449,"35.64234190,139.37654824",長沼両田公園
7450,"35.63878731,139.46369321",記念館前
7451,"35.63590001,139.45844272",多摩養護学校
7452,"35.63681026,139.45610015",聖ヶ丘二
7453,"35.64116381,139.45096334",車橋
7454,"35.63891693,139.44881189",坂下
7455,"35.63599175,139.44832450",諏訪下橋
7456,"35.63642953,139.44674785",多摩市役所
7457,"35.63876642,139.44294999",桜ヶ丘三
7458,"35.63768201,139.44038340",桜ヶ丘二
7459,"35.63824599,139.43855845",東寺方三
7460,"35.63546481,139.43627930",愛宕東
7461,"35.63186744,139.46349479",東部団地
7462,"35.63083934,139.46295483",聖ヶ丘団地
7463,"35.63151267,139.45876940",聖ヶ丘橋
7464,"35.63040438,139.45741690",聖ヶ丘センター
7465,"35.63541560,139.45354084",聖ヶ丘一
7466,"35.63289038,139.44740224",消防署前
7467,"35.63480903,139.44287934",乞田五差路
7468,"35.63317450,139.43854868",愛宕東公園
7469,"35.63989997,139.43719722",落川
7470,"35.64303813,139.44399663",浄水場前
7471,"35.64095981,139.44999128",熊野神社
7472,"35.64395396,139.45087587",関戸
7473,"35.64379523,139.45546490",春日神社
7474,"35.64244140,139.46217412",連光寺坂
7475,"35.64420364,139.43810737",東寺方
7476,"35.64487205,139.45920106",対鴎荘前
7477,"35.64767153,139.44650627",霞ヶ関橋
7478,"35.64753381,139.45311866",新大栗橋
7479,"35.64671382,139.45185893",大栗橋
7480,"35.65130282,139.44021877",一の宮ストア
7481,"35.65287035,139.43597463",桜ヶ丘車庫
7482,"35.65967646,139.45736479",中河原駅
7483,"35.65663723,139.45630716",関戸橋北詰
7484,"35.66890431,139.43970790",四谷四
7485,"35.66368747,139.44701753",四谷二
7486,"35.66179537,139.45052048",四谷新道
7487,"35.66472458,139.45892949",住吉町
7488,"35.66905811,139.44685709",公会堂前
7489,"35.66875617,139.45151049",NEC裏門
7490,"35.66789004,139.45773885",NEC正門
7491,"35.64020799,139.44417947",桜ヶ丘四
7492,"35.63497991,139.46466336",東部団地入口
7493,"35.62921867,139.47922517",長峰
7494,"35.63296798,139.48520847",総合体育館
7495,"35.63296521,139.46583771",東部地蔵前
7496,"35.63465151,139.48537423",稲城中央公園
7497,"35.63965581,139.48719377",向陽台三
7498,"35.63984847,139.49360493",向陽台一
7499,"35.64089078,139.49142813",向陽台六
7500,"35.64067129,139.46486210",桜ヶ丘カントリークラブ
7501,"35.64449225,139.48877504",城山公園
7502,"35.64758517,139.48879080",南多摩駅入口
7503,"35.64734170,139.48490530",稲城市立病院
7504,"35.64813108,139.48931738",南多摩駅
7505,"35.64603181,139.49607886",稲城団地
7506,"35.66101896,139.47048430",南町一
7507,"35.65880253,139.46984366",南町二
7508,"35.65785304,139.47155496",浄水場東
7509,"35.65607971,139.47904103",郷土の森総合体育館
7510,"35.65805841,139.48484622",西蔵院前
7511,"35.66580492,139.47061766",武蔵府中税務署
7512,"35.66207526,139.47954704",矢崎町
7513,"35.66485512,139.47897004",競馬場前
7514,"35.66831983,139.46955098",分倍河原駅
7515,"35.66739307,139.47563565",本町二
